election_type,state,constituency_id,constituency,district,district_role,mapping_confidence,notes,district_weight_estimate,overlap_method,source
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__MORADABAD,Moradabad,MORADABAD,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__MUZAFFARNAGAR,Muzaffarnagar,MUZAFFARNAGAR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__NAGINA,Nagina,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__PHULPUR,Phulpur,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__PILIBHIT,Pilibhit,PILIBHIT,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__PRATAPGARH,Pratapgarh,PRATAPGARH,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__RAE_BARELI,Rae Bareli,RAE BARELI,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__RAMPUR,Rampur,RAMPUR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__ROBERTSGANJ,Robertsganj,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__SAHARANPUR,Saharanpur,SAHARANPUR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__SALEMPUR,Salempur,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__SAMBHAL,Sambhal,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__SANT_KABIR_NAGAR,Sant Kabir Nagar,SANT KABIR NAGAR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__SHAHJAHANPUR,Shahjahanpur,SHAHJAHANPUR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__SHRAWASTI,Shrawasti,SHRAWASTI,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__SITAPUR,Sitapur,SITAPUR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__SULTANPUR,Sultanpur,SULTANPUR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__UNNAO,Unnao,UNNAO,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__VARANASI,Varanasi,VARANASI,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttarakhand,UTTARAKHAND__ALMORA,Almora,ALMORA,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttarakhand,UTTARAKHAND__GARHWAL,Garhwal,GARHWAL,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttarakhand,UTTARAKHAND__HARIDWAR,Haridwar,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Uttarakhand,UTTARAKHAND__NAINITAL-UDHAMSINGH_NAGAR,Nainital-Udhamsingh Nagar,NAINITAL,partial,medium,Name overlap: constituency='NAINITAL UDHAMSINGH NAGAR' district='NAINITAL',,,constituency_table_2024
lok_sabha,Uttarakhand,UTTARAKHAND__TEHRI_GARHWAL,Tehri Garhwal,TEHRI GARHWAL,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,West Bengal,WEST_BENGAL__ALIPURDUARS,Alipurduars,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,West Bengal,WEST_BENGAL__ARAMBAG,Arambag,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,West Bengal,WEST_BENGAL__ASANSOL,Asansol,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,West Bengal,WEST_BENGAL__BAHARAMPUR,Baharampur,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,West Bengal,WEST_BENGAL__BALURGHAT,Balurghat,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,West Bengal,WEST_BENGAL__BANGAON,Bangaon,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,West Bengal,WEST_BENGAL__BANKURA,Bankura,BANKURA,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,West Bengal,WEST_BENGAL__BARASAT,Barasat,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,West Bengal,WEST_BENGAL__BARDHAMAN_PURBA,Bardhaman Purba,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,West Bengal,WEST_BENGAL__BARDHAMAN-DURGAPUR,Bardhaman-Durgapur,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,West Bengal,WEST_BENGAL__BARRACKPUR,Barrackpur,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,West Bengal,WEST_BENGAL__BASIRHAT,Basirhat,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,West Bengal,WEST_BENGAL__BIRBHUM,Birbhum,BIRBHUM,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,West Bengal,WEST_BENGAL__BISHNUPUR,Bishnupur,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,West Bengal,WEST_BENGAL__BOLPUR,Bolpur,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,West Bengal,WEST_BENGAL__COOCHBEHAR,Coochbehar,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,West Bengal,WEST_BENGAL__DARJEELING,Darjeeling,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,West Bengal,WEST_BENGAL__DIAMOND_HARBOUR,Diamond harbour,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,West Bengal,WEST_BENGAL__DUM_DUM,Dum dum,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,West Bengal,WEST_BENGAL__GHATAL,Ghatal,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,West Bengal,WEST_BENGAL__HOOGHLY,Hooghly,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,West Bengal,WEST_BENGAL__HOWRAH,Howrah,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,West Bengal,WEST_BENGAL__JADAVPUR,Jadavpur,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,West Bengal,WEST_BENGAL__JALPAIGURI,Jalpaiguri,JALPAIGURI,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,West Bengal,WEST_BENGAL__JANGIPUR,Jangipur,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,West Bengal,WEST_BENGAL__JAYNAGAR,Jaynagar,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,West Bengal,WEST_BENGAL__JHARGRAM,Jhargram,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,West Bengal,WEST_BENGAL__KANTHI,Kanthi,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,West Bengal,WEST_BENGAL__KOLKATA_DAKSHIN,Kolkata Dakshin,KOLKATA,partial,medium,Name overlap: constituency='KOLKATA DAKSHIN' district='KOLKATA',,,constituency_table_2024
lok_sabha,West Bengal,WEST_BENGAL__KOLKATA_UTTAR,Kolkata Uttar,KOLKATA,partial,medium,Name overlap: constituency='KOLKATA UTTAR' district='KOLKATA',,,constituency_table_2024
lok_sabha,West Bengal,WEST_BENGAL__KRISHNANAGAR,Krishnanagar,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,West Bengal,WEST_BENGAL__MALDAHA_DAKSHIN,Maldaha Dakshin,MALDAH,partial,medium,Name overlap: constituency='MALDAHA DAKSHIN' district='MALDAH',,,constituency_table_2024
lok_sabha,West Bengal,WEST_BENGAL__MALDAHA_UTTAR,Maldaha Uttar,MALDAH,partial,medium,Name overlap: constituency='MALDAHA UTTAR' district='MALDAH',,,constituency_table_2024
lok_sabha,West Bengal,WEST_BENGAL__MATHURAPUR,Mathurapur,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,West Bengal,WEST_BENGAL__MEDINIPUR,Medinipur,PASCHIM MEDINIPUR,partial,medium,Name overlap: constituency='MEDINIPUR' district='PASCHIM MEDINIPUR',,,constituency_table_2024
lok_sabha,West Bengal,WEST_BENGAL__MEDINIPUR,Medinipur,PURBA MEDINIPUR,partial,medium,Name overlap: constituency='MEDINIPUR' district='PURBA MEDINIPUR',,,constituency_table_2024
lok_sabha,West Bengal,WEST_BENGAL__MURSHIDABAD,Murshidabad,MURSHIDABAD,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,West Bengal,WEST_BENGAL__PURULIA,Purulia,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,West Bengal,WEST_BENGAL__RAIGANJ,Raiganj,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,West Bengal,WEST_BENGAL__RANAGHAT,Ranaghat,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,West Bengal,WEST_BENGAL__SREERAMPUR,Sreerampur,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,West Bengal,WEST_BENGAL__TAMLUK,Tamluk,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,West Bengal,WEST_BENGAL__ULUBERIA,Uluberia,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
